elapsed_ms,exg,label
62132,8087,blink
62152,8058,blink
62172,16805,blink
62192,25142,blink
62213,31179,blink
62234,34549,blink
62255,35150,blink
62275,36556,blink
62295,36278,blink
62315,36424,blink
62335,35707,blink
62355,33743,blink
62375,33802,blink
62395,32512,blink
62415,32600,blink
62435,31267,blink
62455,30974,blink
62478,31926,blink
62499,32043,blink
62519,31545,blink
62539,31472,blink
62559,31018,blink
62579,31824,blink
62599,31531,blink
62619,31135,blink
62639,31267,blink
62659,30754,blink
62679,30139,blink
62699,27384,blink
62719,18784,blink
62739,6080,blink
62759,6680,blink
62779,11794,blink
62799,18534,blink
62820,27018,blink
62841,33963,blink
62862,37539,blink
62882,38330,blink
62902,38491,blink
62922,37641,blink
62942,38139,blink
62962,37656,blink
62982,36014,blink
63002,34271,blink
63022,36263,blink
63042,35311,blink
63062,32747,blink
63082,32263,blink
63103,31780,blink
63123,33259,blink
63143,31267,blink
63163,30403,blink
63183,31355,blink
63203,31575,blink
63223,31780,blink
63243,29743,blink
63263,29626,blink
63283,29669,blink
63303,31223,blink
63323,31677,blink
63343,30315,blink
63363,29757,blink
63383,28073,blink
63403,26447,blink
63423,14797,blink
63444,6900,blink
63465,9889,blink
63486,16878,blink
63506,25464,blink
63526,31707,blink
63546,35633,blink
63566,38330,blink
63586,39018,blink
63606,37333,blink
63626,37890,blink
63646,36512,blink
63666,36952,blink
63689,34491,blink
63710,32585,blink
63730,33142,blink
63750,32234,blink
63770,32175,blink
63790,31604,blink
63810,31663,blink
63830,30945,blink
63850,31252,blink
63870,30344,blink
63890,30447,blink
63910,30417,blink
63930,29567,blink
63950,30813,blink
63970,30066,blink
63990,31326,blink
64010,30168,blink
64030,28322,blink
64050,25376,blink
64070,12571,blink
64090,5787,blink
64110,9201,blink
64131,16263,blink
64152,25494,blink
64173,31912,blink
64193,35150,blink
64213,37685,blink
64233,38183,blink
64253,38081,blink
64273,36556,blink
64293,35633,blink
64313,34784,blink
64333,34754,blink
64353,33890,blink
64373,32820,blink
64393,33552,blink
64413,31838,blink
64433,31252,blink
64453,31414,blink
64473,31091,blink
64493,32131,blink
64513,31252,blink
64533,30842,blink
64553,30681,blink
64573,30300,blink
64593,30652,blink
64613,30022,blink
64633,30168,blink
64653,29713,blink
64673,29362,blink
64693,30564,blink
64713,26623,blink
64733,12966,blink
64754,6812,blink
64775,10753,blink
64796,17977,blink
64816,27707,blink
64836,34198,blink
64856,37069,blink
64876,38696,blink
64896,37157,blink
64952,37054,blink
64973,36073,blink
64994,35809,blink
65014,34505,blink
65034,33875,blink
65054,33640,blink
65074,32747,blink
65094,32102,blink
65114,32175,blink
