timestamp,emg1,emg2,emg3,label
2801642,3472,37097,36344,7
2801647,4048,41642,42698,7
2801652,1792,45067,41866,7
2801657,1776,41322,33000,7
2801662,3184,34280,44714,7
2801667,4225,39801,45563,7
2801672,3648,44026,41962,7
2801677,3824,39193,41178,7
2801682,2448,40169,33784,7
2801687,2832,41434,41530,7
2801692,5313,44138,41898,7
2801697,7217,40393,39209,7
2801702,11154,38169,39225,7
2801707,4401,40697,45163,7
2801712,2880,42922,43978,7
2801717,2240,38041,36008,7
2801722,1872,36616,37769,7
2801727,3920,40441,40233,7
2801732,4097,42330,44922,7
2801737,2144,39417,39513,7
2801742,2368,41002,30919,7
2801747,4353,43658,36184,7
2801752,3392,47371,38873,7
2801757,5073,38841,40729,7
2801762,6881,33912,43818,7
2801767,2848,43402,40089,7
2801774,5537,39641,42682,7
2801779,5281,33304,40857,7
2801784,3952,36600,43146,7
2801789,4337,45995,34248,7
2801794,6113,38185,45195,7
2801799,6337,38345,31063,7
2801804,3584,40041,36408,7
2801809,2608,45099,37305,7
2801814,4945,43402,35016,7
2801819,5521,39001,31687,7
2801824,4721,38889,39929,7
2801829,4353,43354,37321,7
2801834,2768,42250,39449,7
2801839,4881,40345,33528,7
2801844,3632,37705,40553,7
2801849,2304,42186,41354,7
2801854,6625,43786,40313,7
2801859,5617,39081,35880,7
2801864,2416,38313,40345,7
2801869,5281,43578,37993,7
2801874,4369,40089,45323,7
2801879,3024,36040,38281,7
2801884,3136,36873,40265,7
2801889,2384,43242,43834,7
2801894,4337,39865,41834,7
2801899,5537,37465,37129,7
2801904,5761,37385,42138,7
2801909,3792,45643,35800,7
2801914,3216,41482,39577,7
2801919,1952,37833,39193,7
2801924,3120,39129,40121,7
2801929,4193,42746,36520,7
2801934,2816,41082,39161,7
2801939,4209,36312,37337,7
2801944,3488,37209,39817,7
2801949,2784,41898,42698,7
2801954,1920,42570,40217,7
2801959,3584,37257,36568,7
2802001,3824,35032,35416,7
2802006,5121,39897,46267,7
2802011,1616,44138,45611,7
2802016,2192,38969,37049,7
2802021,3392,36056,37625,7
2802026,5569,39913,41194,7
2802031,3968,43370,44570,7
2802036,2192,39113,42090,7
2802041,2560,35960,39417,7
2802046,3904,38457,42394,7
2802051,1824,44506,41418,7
2802056,3616,38121,38393,7
2802061,3408,36008,38681,7
2802066,3696,39385,43034,7
2802071,4369,44762,42058,7
2802076,2864,40233,34088,7
2802081,5297,33032,39817,7
2802086,3840,36248,42938,7
2802091,5329,44426,40970,7
2802096,3856,39401,38761,7
2802101,6769,33736,42986,7
2802106,5793,39129,42650,7
2802111,1664,43514,43754,7
2802116,3392,39593,39129,7
2802121,3776,35640,38681,7
2802126,4225,39289,40361,7
2802131,4353,41178,45387,7
2802136,3904,40265,37001,7
2802141,2720,36600,35576,7
2802146,4305,39241,41114,7
2802151,5681,42570,45499,7
2802156,3824,37977,42970,7
2802161,2736,35208,38793,7
2802166,4705,39177,38985,7
2802171,2768,43818,39561,7
2802176,4353,39705,38265,7
2802181,3328,36024,37721,7
2802188,1584,42058,39497,7
2802193,3488,39289,49692,7
2802198,5345,40009,39545,7
2802203,4673,38537,35272,7
2802208,2880,41130,40361,7
2802213,6529,44714,36072,7
2802218,3472,38809,37833,7
2802223,1376,36104,41530,7
2802228,3200,40489,41482,7
2802233,1664,39449,51068,7
2802238,4945,39353,35400,7
2802243,3824,38473,32551,7
2802248,3088,39769,41162,7
2802253,3744,43450,41226,7
2802258,1728,41354,38089,7
2802263,3808,36744,37369,7
2802268,2736,39993,43290,7
2802273,1728,48267,31239,7
2802278,2672,38793,42826,7
2802283,1664,40617,29991,7
2802288,2240,41722,36921,7
2802293,1376,42778,37689,7
2802298,7665,41210,37481,7
2802303,4321,37721,39545,7
2802308,4401,40970,38617,7
2802313,2272,42954,44458,7
2802318,1872,39865,38857,7
2802323,2960,37593,37897,7
2802328,1744,40217,39161,7
2802333,1696,44474,38953,7
2802338,2464,39945,40409,7
2802343,2016,37193,39257,7
2802348,1824,41530,40665,7
2802353,1776,42346,45147,7
2802358,2688,41690,36120,7
2802363,3648,37801,34376,7
2802368,2992,39193,40537,7
2802373,4289,43402,39961,7
2802380,11026,36424,37369,7
2802385,10290,37033,33688,7
2802390,6593,44314,41818,7
2802395,19620,39241,36937,7
2802400,10898,35480,38121,7
2802405,16388,42298,41450,7
2802410,4097,41578,38585,7
2802415,4785,40521,42122,7
2802420,5009,37769,43786,7
2802425,4945,37977,46523,7
2802430,7473,43610,44506,7
2802435,17764,39401,36040,7
2802440,10450,36440,36568,7
2802445,17364,42106,47307,7
2802450,3824,42586,40025,7
2802455,5873,41690,38521,7
2802460,3856,37321,40393,7
2802465,8226,39401,45851,7
2802470,9186,43802,45611,7
2802475,16099,39529,40361,7
2802480,8962,36264,38489,7
2802485,20741,39241,49500,7
2802490,3712,42634,41818,7
2802495,3488,41098,39481,7
2802500,6737,36392,38521,7
2802505,6097,39177,43722,7
2802510,4241,43098,40681,7
2802515,1984,42266,38425,7
2802520,3808,39737,35640,7
2802525,5153,37785,43450,7
2802530,10114,44378,43034,7
2802535,3680,43274,37305,7
2802540,3520,37961,39321,7
2802545,3312,37817,42426,7
2802550,9090,41162,38761,7
2802555,3856,43338,38329,7
2802560,6657,37369,40713,7
2802565,25126,41546,45547,7
2802572,9266,43482,46923,7
2802577,8466,40681,40537,7
2802582,5041,35352,38985,7
2802587,4385,40329,42298,7
2802592,6145,42650,48395,7
2802597,9362,38889,36824,7
2802602,3648,35480,34376,7
2802607,8322,39401,48283,7
2802612,7169,45931,44314,7
2802617,5441,37913,38809,7
2802622,6529,35176,39753,7
2802627,4337,42138,41098,7
2802632,8514,44698,45963,7
2802637,7585,37961,40905,7
2802642,5329,35032,37385,7
2802647,11602,40649,47371,7
2802652,8226,43690,47115,7
2802657,7537,40537,40265,7
2802662,6385,36905,36472,7
2802667,13043,43770,45275,7
2802672,5457,43994,41034,7
2802677,8866,40889,41370,7
2802682,4241,36488,32231,7
2802687,20981,41626,52892,7
2802692,2048,44442,43690,7
2802697,1888,40009,36200,7
2802702,2784,35016,42266,7
2802707,7329,40809,45675,7
2802712,3760,42746,43386,7
2802717,2880,38665,37289,7
2802722,4481,36152,37561,7
2802727,3392,38601,44106,7
2802732,1856,43882,41690,7
2802737,3232,39337,37593,7
2802742,2768,35112,36937,7
2802747,3344,38809,41706,7
2802752,3184,45243,38617,7
2802757,6401,38537,47067,7
2802797,7553,40185,38953,7
2802802,3920,34296,38153,7
2802807,2304,41818,37017,7
2802812,4305,43034,46171,7
2802817,1920,40201,36840,7
2802822,3664,34040,43850,7
2802827,4433,39689,44122,7
2802832,4161,43882,43482,7
2802837,2160,39481,38857,7
2802842,4561,35800,36376,7
2802847,8258,40329,44522,7
2802852,3360,43018,43258,7
2802857,1728,39657,37657,7
2802862,2848,36632,40105,7
2802867,3312,38921,37593,7
2802872,3536,42794,42362,7
2802877,1792,39753,40665,7
2802882,3936,34408,41738,7
2802887,3760,38665,42554,7
2802892,3616,42186,44010,7
2802897,7697,40281,43242,7
2802902,8258,36632,40569,7
2802907,4529,38633,42378,7
2802912,5457,43242,42330,7
2802917,4016,37817,39065,7
2802922,3680,35624,39481,7
2802927,6161,39881,42154,7
2802932,4641,41450,43626,7
2802937,6129,40441,41946,7
2802942,2912,35128,41226,7
2802947,4897,38521,42698,7
2802952,1696,43130,44154,7
2802957,4769,39625,37913,7
2802962,4769,36648,32920,7
2802967,4241,40057,40761,7
2802972,1728,44618,40633,7
2802977,2432,39433,41114,7
2802984,4209,35064,37129,7
2802989,5089,38537,42922,7
2802994,2880,41818,40889,7
2802999,3600,39161,39369,7
2803004,2912,35560,41386,7
2803009,6465,39545,37945,7
2803014,4993,40601,42522,7
2803019,4817,38217,42842,7
2803024,3312,34984,39705,7
2803029,5393,37417,41242,7
2803034,5809,41738,42042,7
2803039,1920,39337,38537,7
2803044,5825,34280,43370,7
2803049,2576,38361,41450,7
2803054,4161,44138,40889,7
2803059,5329,38649,39993,7
2803064,6673,34888,40601,7
2803069,7425,38281,40681,7
2803074,6897,42298,42554,7
2803079,7185,36376,40361,7
2803084,7009,34136,40041,7
2803089,5841,38313,43626,7
2803094,8402,42218,40970,7
2803099,10866,36696,40121,7
2803104,9234,32711,41290,7
2803109,4561,38153,42138,7
2803114,3344,41882,40425,7
2803119,6385,38921,40585,7
2803124,3392,35304,41530,7
2803129,1904,40409,38185,7
2803134,3536,41098,43706,7
2803139,2400,39721,35368,7
2803144,4769,34120,41962,7
2803149,6641,38217,41642,7
2803154,5665,43450,42698,7
2803159,5345,36889,41114,7
2803164,3232,35560,39401,7
2803169,3968,39833,43274,7
2803176,1264,41770,41258,7
2803181,3440,37305,40089,7
2803186,3728,37465,41066,7
2803191,4465,41482,42202,7
2803196,3280,42746,38153,7
2803201,2768,36680,38361,7
2803206,4080,36520,42458,7
2803211,6817,39785,42490,7
2803216,3040,43130,39369,7
2803221,1792,37513,38601,7
2803226,1776,38313,40793,7
2803231,3264,40553,41706,7
2803236,3088,41242,41274,7
2803241,2704,37113,41050,7
2803246,4048,38409,39977,7
2803251,3728,42682,33800,7
2803256,3312,42442,42186,7
2803261,3664,36440,39721,7
2803266,3776,36712,42442,7
2803271,4673,39833,44186,7
2803276,4305,42298,40233,7
2803281,3264,38121,38713,7
2803286,3520,36808,39465,7
2803291,3728,41354,41818,7
2803296,2272,43626,41226,7
2803301,3584,37641,39689,7
2803306,4032,36712,39849,7
2803311,3072,43322,33896,7
2803316,4497,42458,38777,7
2803321,2320,37337,40153,7
2803326,6305,35512,41258,7
2803331,4145,39657,44538,7
2803336,4080,42778,39449,7
2803341,2864,38313,38777,7
2803346,3520,35928,41162,7
2803351,4545,39337,44346,7
2803356,4401,41434,43034,7
2803361,3616,36921,41098,7
2803368,2176,38249,41626,7
2803373,4064,41866,40665,7
2803378,2896,42058,37465,7
2803383,2272,36232,35512,7
2803388,2128,39241,41754,7
2803393,3760,41978,44730,7
2803398,4689,40361,40841,7
2803403,1936,37513,37865,7
2803408,2336,39273,41226,7
2803413,5009,43706,40825,7
2803418,2816,43338,36472,7
2803423,2192,37097,38473,7
2803428,5169,40265,41754,7
2803433,3296,42922,44506,7
2803438,2208,43210,33512,7
2803443,2400,36072,36712,7
2803448,2624,38713,42266,7
2803453,3232,43466,43290,7
2803458,1920,40041,41370,7
2803463,2144,36921,38345,7
2803468,1664,36056,43546,7
2803473,3168,43322,40921,7
2803478,4433,39721,41850,7
2803483,5201,37753,39065,7
2803488,3600,39161,40089,7
2803493,3792,42346,41850,7
2803498,2096,39465,40585,7
2803503,3168,36664,35768,7
2803508,2704,37929,42362,7
2803513,1744,42650,44346,7
2803518,4097,39753,37145,7
2803523,2832,36568,36584,7
2803528,2912,38249,42634,7
2803533,4833,45819,32039,7
2803538,4000,40377,42634,7
2803543,2704,37609,39721,7
2803548,2336,41658,32087,7
2803553,5649,42266,44186,7
2803594,2784,42410,43338,7
2803599,7569,37321,39449,7
2803604,3344,34232,39977,7
2803609,3824,39289,37497,7
2803614,4929,41802,43722,7
2803619,3264,38153,41002,7
2803624,2208,32679,43450,7
2803629,3344,41018,36264,7
2803634,3040,42970,42746,7
2803639,3472,39097,40505,7
2803644,3680,34376,41082,7
2803649,1600,39065,41690,7
2803654,3920,43642,42026,7
2803659,4945,38489,38185,7
2803664,6769,34216,38697,7
2803669,2256,39497,42554,7
2803674,2240,48043,36873,7
2803679,1712,38361,40569,7
2803684,2720,32888,40793,7
2803689,1616,41626,34808,7
2803694,2784,43642,43722,7
2803699,4161,36360,39545,7
2803704,5825,33400,38761,7
2803709,5265,39257,38137,7
2803714,4913,42762,40185,7
2803719,2288,38937,39929,7
2803724,4064,35480,36632,7
2803729,7121,39753,36248,7
2803734,5361,43658,43930,7
2803739,3360,39641,37993,7
2803744,2048,35544,40153,7
2803749,9794,38697,38761,7
2803754,3120,44250,42074,7
2803759,5025,39273,40425,7
2803764,4897,32503,43642,7
2803769,6641,38585,41210,7
2803774,5377,41482,42170,7
2803779,4897,38921,38953,7
2803786,4369,35128,39369,7
2803791,2400,38857,41578,7
2803796,3760,43530,39737,7
2803801,2208,38201,38713,7
2803806,4545,37657,36664,7
2803811,6161,38681,42698,7
2803816,4064,44906,37097,7
2803821,4577,38105,41882,7
2803826,4016,34392,44106,7
2803831,1712,42762,33928,7
2803836,2896,41802,44426,7
2803841,3504,40697,30967,7
2803846,5921,33832,44666,7
2803851,6657,37849,38041,7
2803856,2128,47483,33496,7
2803861,3376,39929,36504,7
2803866,4080,37321,38473,7
2803871,1840,40169,42922,7
2803876,2592,45915,29959,7
2803881,2496,38217,41754,7
2803886,6017,35208,37257,7
2803891,6193,37497,41578,7
2803896,4337,41290,42586,7
2803901,4913,37209,42298,7
2803906,4353,34040,42266,7
2803911,2880,37913,43050,7
2803916,4449,42938,40425,7
2803921,3600,39833,36969,7
2803926,3536,35832,41898,7
2803931,5825,40601,35816,7
2803936,4064,41818,40457,7
2803941,3392,39593,39081,7
2803946,3744,35416,40281,7
2803951,1728,39417,42778,7
2803956,3088,41626,43434,7
2803961,3632,37321,42650,7
2803966,3008,37497,36152,7
2803971,4897,40553,33816,7
2803978,7073,38281,40249,7
2803983,1872,37161,37721,7
2803988,3952,37225,44474,7
2803993,3776,39481,42778,7
2803998,3296,37305,42458,7
2804003,3600,37817,38425,7
2804008,3488,35848,43178,7
2804013,4417,41466,39305,7
2804018,3008,43514,36969,7
2804023,2720,37833,39081,7
2804028,27958,41626,46683,7
2804033,4016,40505,39801,7
2804038,3136,42298,36328,7
2804043,4337,38361,37513,7
2804048,2848,38969,35800,7
2804053,3216,42778,41626,7
2804058,2624,43658,37049,7
2804063,2480,38553,39657,7
2804068,2368,38537,34856,7
2804073,3552,41178,37081,7
2804078,2608,42586,43978,7
2804083,3248,35272,40777,7
2804088,2704,37961,40681,7
2804093,11570,40409,34312,7
2804098,7761,43626,33624,7
2804103,2528,39353,33992,7
2804108,2352,36840,43674,7
2804113,2128,44890,33880,7
2804118,2512,39497,43114,7
2804123,3216,38009,38585,7
2804128,3264,37641,41098,7
2804133,3568,40169,40569,7
2804138,4000,41050,40793,7
2804143,2368,36824,41194,7
2804148,2880,35704,39497,7
2804153,23093,37081,38793,7
2804158,10034,42490,36712,7
2804165,9234,32295,41450,7
2804170,8466,39241,38873,7
2804175,6481,43002,42186,7
2804180,3632,38441,38617,7
2804185,10242,30919,41082,7
2804190,5121,38185,41626,7
2804195,3424,43354,44490,7
2804200,3072,36360,43034,7
2804205,2560,34648,37449,7
2804210,5921,38441,39993,7
2804215,4913,37897,47195,7
2804220,5377,41642,35592,7
2804225,3360,34536,40361,7
2804230,3392,38649,41930,7
2804235,9186,39977,42890,7
2804240,4609,37705,41994,7
2804245,7201,33752,39929,7
2804250,8065,37449,40665,7
2804255,7921,41834,41818,7
2804260,2624,39657,34728,7
2804265,6257,36985,31527,7
2804270,6705,40361,39193,7
2804275,1712,44506,41754,7
2804280,2864,39929,39145,7
2804285,3136,35992,38089,7
2804290,4625,38137,42378,7
2804295,2288,42842,40201,7
2804300,2960,40201,37449,7
2804305,2800,36504,38441,7
2804310,3616,39609,39961,7
2804315,3232,43306,38153,7
2804320,6305,36969,40841,7
2804325,3504,34920,36776,7
2804330,3024,40265,39257,7
2804335,4113,42586,44234,7
2804340,2832,40970,38009,7
2804345,4945,36456,39689,7
2804350,4833,37129,40153,7
2804390,6081,36664,41066,7
2804395,17844,39737,40761,7
2804400,23765,43674,42906,7
2804405,17700,29863,42154,7
2804410,16836,35864,40505,7
2804415,11266,41034,41658,7
2804420,4897,39673,41370,7
2804425,30583,39801,41450,7
2804430,11554,41450,36408,7
2804435,10258,47163,33816,7
2804440,5905,39689,45563,7
2804445,8930,36600,37305,7
2804450,11618,40585,40361,7
2804455,25606,36104,45163,7
2804460,8065,38457,40265,7
2804465,21605,38105,41898,7
2804470,14243,39369,41402,7
2804475,3792,40921,44122,7
2804480,7937,37449,44058,7
2804485,22773,38185,42730,7
2804490,8450,41290,34040,7
2804495,11730,41882,44490,7
2804500,5905,37673,41450,7
2804505,20148,37337,41706,7
2804510,6321,38617,37497,7
2804515,18084,42970,50188,7
2804520,16532,40345,47419,7
2804525,6673,36136,40793,7
2804530,8722,38025,39417,7
2804535,14547,41178,37497,7
2804540,7041,41482,35704,7
2804545,21989,38841,44394,7
2804550,23589,33416,34744,7
2804555,26406,40729,35480,7
2804560,11890,39081,39449,7
2804565,4929,34808,39273,7
2804570,6033,35096,41258,7
2804577,4048,40025,45611,7
2804582,5361,37321,38505,7
2804587,1552,35496,39673,7
2804592,4032,39305,40905,7
2804597,3328,40121,41962,7
2804602,1632,40361,35272,7
2804607,1232,34472,40025,7
2804612,2240,39257,41962,7
2804617,3056,44474,35960,7
2804622,2704,36824,42506,7
2804627,4321,35016,39945,7
2804632,3856,36408,39401,7
2804637,2256,43802,40489,7
2804642,3344,37305,38729,7
2804647,3488,39625,32856,7
2804652,4161,39241,38745,7
2804657,8978,44314,40537,7
2804662,4833,37081,40185,7
2804667,5153,35832,38585,7
2804672,5281,39097,43658,7
2804677,2096,42378,43594,7
2804682,3616,39225,40889,7
2804687,4449,36824,36136,7
2804692,4129,38633,39753,7
2804697,1968,44058,40617,7
2804702,5169,38521,41082,7
2804707,3520,35240,41146,7
2804712,5377,38057,40377,7
2804717,1488,42858,42922,7
2804722,1728,40409,37929,7
2804727,3648,33608,38969,7
2804732,4577,38857,40505,7
2804737,2848,41850,44138,7
2804742,3920,36632,42282,7
2804747,2432,34904,37161,7
2804752,4016,38361,42538,7
2804757,1408,42394,40889,7
2804762,3280,39081,39161,7
2804769,6913,35640,37785,7
2804774,5761,40617,40249,7
2804779,6049,40889,43434,7
2804784,4369,33576,42842,7
2804789,3216,36792,36696,7
2804794,3152,40809,39337,7
2804799,1488,42922,41194,7
2804804,3632,35816,42026,7
2804809,4705,36296,37049,7
2804814,4465,39193,41962,7
2804819,5649,40185,45275,7
2804824,7425,36632,41930,7
2804829,8786,36072,42394,7
2804834,18628,43786,44170,7
2804839,8033,42986,43594,7
2804844,4913,38745,38665,7
2804849,10498,37001,42586,7
2804854,18788,45691,38873,7
2804859,17988,44538,46683,7
2804864,11794,36104,37769,7
2804869,9874,37273,39945,7
2804874,9186,41994,45899,7
2804879,17924,39097,42650,7
2804884,15619,39737,38521,7
2804889,9266,32503,41034,7
2804894,19476,43050,45995,7
2804899,10770,39817,44058,7
2804904,11042,36600,46939,7
2804909,11250,37961,40041,7
2804914,8113,42906,36873,7
2804919,7393,43754,45323,7
2804924,13123,37673,46667,7
2804929,19716,37161,29927,7
2804934,15571,43018,44122,7
2804939,16916,40249,44794,7
2804944,14435,33240,42698,7
2804949,10658,39193,40281,7
2804956,9378,42282,39401,7
2804961,8994,41226,44842,7
2804966,5361,36600,40425,7
2804971,7185,40073,41946,7
2804976,7089,42618,44714,7
2804981,7265,39241,40441,7
2804986,13747,38361,41610,7
2804991,12002,43466,37577,7
2804996,2544,42762,40041,7
2805001,11842,43738,39753,7
2805006,14435,34216,38457,7
2805011,6417,41178,36568,7
2805016,4561,46091,39193,7
2805021,4881,43610,38345,7
2805026,19284,33448,34456,7
2805031,14387,36360,38281,7
2805036,10354,45371,44538,7
2805041,3184,40761,43066,7
2805046,16724,33720,36552,7
2805051,8994,42010,37561,7
2805056,17668,45627,47563,7
2805061,2128,37049,47307,7
2805066,21237,34280,37529,7
2805071,15395,43818,38665,7
2805076,5377,43482,42474,7
2805081,4449,41498,42138,7
2805086,14003,36056,35672,7
2805091,14899,42730,38281,7
2805096,15043,44074,46235,7
2805101,6273,38857,47995,7
2805106,4657,35960,43578,7
2805111,4353,36280,44442,7
2805116,3968,41514,46315,7
2805121,5057,38809,47803,7
2805126,4209,42026,31607,7
2805131,6689,39081,41370,7
2805136,5121,44426,41338,7
2805141,8402,44314,40185,7
2805182,8145,38729,40089,7
2805187,8706,35304,37353,7
2805192,8242,40361,37689,7
2805197,5489,43834,43594,7
2805202,3280,43194,35288,7
2805207,11378,35896,41418,7
2805212,7329,41338,40745,7
2805217,3392,43722,45563,7
2805222,4769,37897,42762,7
2805227,7649,37017,38089,7
2805232,6337,38969,44746,7
2805237,2784,48619,34104,7
2805242,6369,41066,41514,7
2805247,5009,36040,39481,7
2805252,6545,41530,40473,7
2805257,2624,42026,43338,7
2805262,5569,42746,34968,7
2805267,12691,34664,41242,7
2805272,3744,39369,39529,7
2805277,2240,43498,45403,7
2805282,20645,37737,34952,7
2805287,2256,37353,37433,7
2805292,2512,37305,42922,7
2805297,6145,46539,42266,7
2805302,2880,40649,40505,7
2805307,2224,36200,38521,7
2805312,6289,40585,42122,7
2805317,2032,43482,42970,7
2805322,1840,39929,41098,7
2805327,9570,36600,37817,7
2805332,21237,37097,35976,7
2805337,4625,42570,44234,7
2805342,4817,37913,46075,7
2805347,3680,33400,37177,7
2805352,1616,38153,43146,7
2805357,2720,42794,42954,7
2805362,1696,41978,38137,7
2805369,4385,36184,38473,7
2805374,1888,40233,38505,7
2805379,2800,42666,42570,7
2805384,1360,38185,42938,7
2805389,6961,33560,40297,7
2805394,4385,39497,40617,7
2805399,3568,42074,43130,7
2805404,3504,38473,43514,7
2805409,4449,35240,35448,7
2805414,4385,36568,46107,7
2805419,2736,40633,44906,7
2805424,2304,39497,38633,7
2805429,3216,36088,36584,7
2805434,3824,39689,38121,7
2805439,1856,43274,39321,7
2805444,6609,41978,41386,7
2805449,4737,38153,34872,7
2805454,4449,40649,35112,7
2805459,4945,43050,44666,7
2805464,3312,39385,42858,7
2805469,2864,36728,35752,7
2805474,1808,41674,39177,7
2805479,3808,39897,46827,7
2805484,4657,38633,41834,7
2805489,5953,36488,34760,7
